timestamp,average_gas,average_light,average_loudness,n_devices,motion?,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,ocupada
2025-12-09 01:20:00,262.35,49.9,1.8,3.0,0.0,29.0,85.9375,28.66647058823533,30.700588235294155,0.0,0.0,0.0,7.35911829718228,0
2025-12-09 01:30:00,262.6,49.95,1.95,2.0,0.0,29.0,86.0,28.67117647058828,30.71000000000004,0.0,0.0,0.0,7.365284294917665,0
2025-12-09 01:40:00,263.05,50.4,1.8,2.0,0.0,29.0,85.8,28.67333333333337,30.69000000000004,0.0,0.0,0.0,7.372683492200128,0
2025-12-09 01:50:00,263.45,50.35,2.0,2.0,0.0,29.0,85.9090909090909,28.670000000000037,30.698571428571466,0.0,0.0,0.0,7.368259118386492,0
2025-12-09 10:00:00,272.85,66.6,2.0,3.0,0.0,29.0,80.75,28.095555555555585,28.9277777777778,0.0,0.0,0.0,7.389537219343515,0
2025-12-09 10:10:00,250.1,70.1,2.0,1.0,0.0,27.153846153846157,67.07692307692308,27.198888888888916,26.721111111111146,0.0,0.0,0.0,7.429410671365672,0
2025-12-09 10:20:00,231.45,56.1,2.0,2.0,0.0,26.07692307692308,58.07692307692308,26.59666666666669,25.898333333333355,0.0,0.0,0.0,7.455718928369983,0
2025-12-09 10:30:00,217.3,82.35,1.95,2.0,0.0,25.363636363636363,51.72727272727273,26.07400000000002,25.408000000000023,0.0,0.0,0.0,7.469511291725449,0
2025-12-09 10:40:00,207.75,99.3,1.95,3.0,0.0,25.07692307692308,48.84615384615385,25.770000000000028,25.02000000000003,0.0,0.0,0.0,7.508454435317356,0
2025-12-09 10:50:00,203.0,65.3,2.0,4.0,0.0,24.642857142857142,47.142857142857146,25.53300000000002,24.966000000000022,0.0,0.0,0.0,7.482232718632139,0
2025-12-09 11:00:00,197.5,67.75,1.95,2.0,0.0,24.0,45.3125,25.18700000000004,24.14100000000004,0.0,0.0,0.0,7.491481715235217,0
2025-12-09 11:10:00,205.75,158.0,2.1,3.0,0.0,24.0,56.61538461538461,25.00000000000002,24.20600000000004,0.0,0.0,0.0,7.475655654381061,1
2025-12-09 11:20:00,351.8,245.1,2.25,1.0,0.0,24.0,61.72727272727273,25.145555555555585,24.930000000000025,0.0,0.0,0.0,7.467639857325061,0
2025-12-09 11:30:00,346.95,117.35,2.0,2.0,0.0,26.0,59.0,25.97923076923079,27.26230769230772,0.0,0.0,0.0,7.443797999414905,0
2025-12-09 11:40:00,346.0,108.3,2.0,7.0,0.0,26.916666666666668,58.16666666666666,26.57000000000002,28.409000000000024,0.0,0.0,0.0,7.436398802132442,0
