timestamp,average_gas,average_light,average_loudness,n_devices,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,iso_year,iso_week,ocupada
2026-01-19 16:00:00,357.5,82.45,2.0,7.0,30.0,79.88888888888889,29.19736842105267,31.583684210526357,0.0,0.0,0.0,7.363023429081358,2026.0,4.0,0
2026-01-19 16:10:00,355.55,136.95,2.0,11.0,30.0,80.0,29.300000000000026,31.597777777777804,0.0,0.0,0.0,7.357679564377357,2026.0,4.0,1
2026-01-19 16:20:00,351.4,143.0,2.0,8.0,30.0,80.0,29.2777777777778,31.55888888888892,0.0,0.0,0.0,7.355829765056741,2026.0,4.0,0
2026-01-19 16:30:00,346.65,101.75,2.05,8.0,30.0,80.27272727272727,29.276000000000025,31.79200000000002,0.0,0.0,0.0,7.360968096502896,2026.0,4.0,0
2026-01-19 16:40:00,342.0,112.9,2.0,11.0,30.0,80.0,29.345789473684235,31.62368421052636,0.0,0.0,0.0,7.355418698541049,2026.0,4.0,0
2026-01-19 16:50:00,339.85,70.15,2.0,11.0,30.0,80.0,29.35100000000003,31.752000000000045,0.0,0.0,0.0,7.367339627496127,2026.0,4.0,0
2026-01-19 17:00:00,335.9,103.35,2.0,12.0,30.0,80.0,29.344444444444463,31.61777777777781,0.0,0.0,0.0,7.375149891294282,2026.0,4.0,0
2026-01-19 17:10:00,331.65,97.15,2.0,11.0,30.0,80.07142857142857,29.318000000000023,31.674000000000028,0.0,0.0,0.0,7.360968096502896,2026.0,4.0,0
2026-01-19 17:20:00,328.2,103.8,2.0,9.0,30.0,80.0,29.299473684210557,31.64578947368425,0.0,0.0,0.0,7.362201296049973,2026.0,4.0,0
2026-01-19 17:30:00,324.7,109.4,2.0,9.0,30.0,80.0,29.31888888888891,31.607777777777805,0.0,0.0,0.0,7.360145963471512,2026.0,4.0,0
2026-01-19 17:40:00,320.45,106.6,2.0,10.0,30.0,80.0,29.313529411764733,31.5888235294118,0.0,0.0,0.0,7.358912763924434,2026.0,4.0,0
2026-01-19 17:50:00,317.35,99.7,2.0,9.0,30.0,80.3076923076923,29.382631578947382,31.633157894736872,0.0,0.0,0.0,7.353157832704741,2026.0,4.0,0
2026-01-19 18:00:00,315.05,85.35,2.0,10.0,30.0,80.3,29.264444444444468,31.59666666666669,0.0,0.0,0.0,7.365013856420499,2026.0,4.0,0
2026-01-19 18:10:00,312.4,72.25,2.0,13.0,30.0,80.6,29.341111111111143,31.59888888888892,0.0,0.0,0.0,7.3656953614333585,2026.0,4.0,0
2026-01-19 18:20:00,310.15,75.75,2.0,8.0,30.0,80.6,29.30888888888892,31.611111111111143,0.0,0.0,0.0,7.362201296049973,2026.0,4.0,0
2026-01-19 18:30:00,307.6,75.5,2.0,8.0,30.0,80.61538461538461,29.224000000000025,31.74400000000004,0.0,0.0,0.0,7.375355424552128,2026.0,4.0,0
2026-01-19 18:40:00,305.7,65.65,1.95,8.0,30.0,80.7,29.297000000000025,31.72500000000004,0.0,0.0,0.0,7.362817895823512,2026.0,4.0,0
2026-01-19 18:50:00,303.2,75.45,2.0,9.0,30.0,80.9090909090909,29.221111111111146,31.621111111111144,0.0,0.0,0.0,7.352952299446895,2026.0,4.0,0
2026-01-19 19:00:00,301.5,62.2,1.95,10.0,30.0,80.8,29.260588235294158,31.54882352941179,0.0,0.0,0.0,7.367339627496127,2026.0,4.0,0
2026-01-19 19:10:00,300.0,64.75,1.9,9.0,30.0,80.7,29.303333333333363,31.614444444444477,0.0,0.0,0.0,7.374944358036436,2026.0,4.0,0
2026-01-19 19:20:00,298.0,61.9,2.0,8.0,30.0,81.0,29.26222222222225,31.58222222222226,0.0,0.0,0.0,7.36343449559705,2026.0,4.0,0
2026-01-19 19:30:00,296.1,65.75,1.95,9.0,30.0,80.9090909090909,29.223333333333365,31.60222222222225,0.0,0.0,0.0,7.360557029987204,2026.0,4.0,0
2026-01-19 19:40:00,294.2,62.2,1.75,9.0,30.0,80.9,29.25352941176473,31.52411764705886,0.0,0.0,0.0,7.360903191263576,2026.0,4.0,0
2026-01-19 19:50:00,292.95,59.55,2.0,9.0,30.0,81.0,29.232352941176508,31.591176470588263,0.0,0.0,0.0,7.3578850976352035,2026.0,4.0,0
2026-01-19 20:00:00,291.25,57.05,1.9,9.0,30.0,81.0,29.251000000000037,31.59200000000003,0.0,0.0,0.0,7.363228962339204,2026.0,4.0,0
2026-01-19 20:10:00,290.2,53.6,1.9,9.0,30.0,81.0,29.227647058823564,31.511176470588275,0.0,0.0,0.0,7.364051095370589,2026.0,4.0,0
2026-01-19 20:20:00,289.05,52.95,2.0,9.0,30.0,80.9090909090909,29.233333333333363,31.526666666666696,0.0,0.0,0.0,7.362612362565665,2026.0,4.0,0
2026-01-19 20:30:00,288.2,51.7,1.95,9.0,30.0,80.77777777777777,29.23307692307695,31.60230769230772,0.0,0.0,0.0,7.366311961206897,2026.0,4.0,0
2026-01-19 20:40:00,288.1,50.85,2.0,9.0,30.0,80.72727272727273,29.219230769230805,31.525384615384645,0.0,0.0,0.0,7.361335892859041,2026.0,4.0,0
2026-01-19 20:50:00,286.5,49.85,1.95,10.0,30.0,80.64285714285714,29.200000000000028,31.5377777777778,0.0,0.0,0.0,7.380288222740436,2026.0,4.0,0
2026-01-19 21:00:00,285.95,49.5,1.9,10.0,30.0,80.64285714285714,29.145714285714316,31.51285714285718,0.0,0.0,0.0,7.360686840465843,2026.0,4.0,0
2026-01-19 21:10:00,284.6,50.3,2.0,11.0,30.0,80.23076923076923,29.172222222222253,31.498888888888917,0.0,0.0,0.0,7.396114283594592,2026.0,4.0,0
2026-01-19 21:20:00,283.35,49.75,1.75,8.0,30.0,80.1,29.121111111111148,31.49555555555558,0.0,0.0,0.0,7.362406829307819,2026.0,4.0,0
2026-01-19 21:30:00,282.15,49.9,1.95,2.0,30.0,80.1,29.191000000000024,31.43300000000001,0.0,0.0,0.0,7.361584696276434,2026.0,4.0,0
2026-01-19 21:40:00,281.0,49.85,2.0,1.0,30.0,80.0,29.121578947368448,31.45421052631581,0.0,0.0,0.0,7.349252700805664,2026.0,4.0,0
2026-01-19 21:50:00,280.4,49.4,2.0,2.0,30.0,80.3,29.07736842105266,31.47315789473686,0.0,0.0,0.0,7.367134094238281,2026.0,4.0,0
2026-01-19 22:00:00,279.35,49.65,1.9,2.0,30.0,80.3076923076923,29.09400000000003,31.441000000000017,0.0,0.0,0.0,7.367134094238281,2026.0,4.0,0
2026-01-19 22:10:00,278.3,49.95,1.95,1.0,30.0,80.27272727272727,29.10400000000002,31.440000000000012,0.0,0.0,0.0,7.364873228401973,2026.0,4.0,0
2026-01-19 22:20:00,277.05,49.9,1.95,2.0,30.0,80.1,29.08578947368423,31.51315789473688,0.0,0.0,0.0,7.36775069401182,2026.0,4.0,0
2026-01-19 22:30:00,276.25,50.2,2.0,2.0,30.0,80.07142857142857,29.076666666666696,31.473333333333358,0.0,0.0,0.0,7.366744662802362,2026.0,4.0,0
2026-01-19 22:40:00,275.95,50.25,1.75,2.0,30.0,80.0,29.036000000000023,31.429000000000013,0.0,0.0,0.0,7.34843056777428,2026.0,4.0,0
2026-01-19 22:50:00,275.0,49.85,1.95,3.0,30.0,80.07142857142857,29.05900000000003,31.40100000000003,0.0,0.0,0.0,7.364364804027301,2026.0,4.0,0
2026-01-19 23:00:00,274.55,50.25,1.95,2.0,30.0,80.53846153846153,29.049000000000024,31.42500000000002,0.0,0.0,0.0,7.358912763924434,2026.0,4.0,0
2026-01-19 23:10:00,274.1,49.9,1.9,3.0,30.0,80.33333333333333,29.056000000000022,31.383000000000028,0.0,0.0,0.0,7.362817895823512,2026.0,4.0,0
2026-01-19 23:20:00,273.0,50.1,1.95,2.0,30.0,80.64285714285714,29.022000000000027,31.412000000000027,0.0,0.0,0.0,7.406120507989734,2026.0,4.0,0
2026-01-19 23:30:00,272.1,50.05,1.95,2.0,30.0,80.85714285714286,29.001000000000023,31.374000000000024,0.0,0.0,0.0,7.369394960074589,2026.0,4.0,0
2026-01-19 23:40:00,271.3,49.7,1.85,2.0,30.0,81.0,29.02000000000002,31.36700000000002,0.0,0.0,0.0,7.365078761659819,2026.0,4.0,0
2026-01-19 23:50:00,271.05,50.0,2.0,3.0,30.0,81.0,28.982000000000024,31.379000000000023,0.0,0.0,0.0,7.36882403435835,2026.0,4.0,0
2026-01-20 00:00:00,270.9,49.6,1.9,2.0,30.0,81.0,29.01800000000003,31.418000000000017,0.0,0.0,0.0,7.351924633157664,2026.0,4.0,0
2026-01-20 00:10:00,270.35,50.25,1.85,3.0,30.0,81.27272727272727,28.99400000000002,31.331000000000035,0.0,0.0,0.0,7.367545160753973,2026.0,4.0,0
2026-01-20 00:20:00,270.3,50.0,2.0,2.0,30.0,81.46666666666667,28.990000000000027,31.28000000000003,0.0,0.0,0.0,7.365900894691205,2026.0,4.0,0
2026-01-20 00:30:00,270.2,50.05,2.0,2.0,30.0,81.9,28.930000000000028,31.213529411764743,0.0,0.0,0.0,7.399402815720131,2026.0,4.0,0
2026-01-20 00:40:00,270.2,49.75,1.85,3.0,30.0,81.92857142857143,28.965555555555586,31.185555555555588,0.0,0.0,0.0,7.389331686085668,2026.0,4.0,0
2026-01-20 00:50:00,270.5,50.0,2.05,2.0,30.0,82.0,28.97000000000003,31.116000000000028,0.0,0.0,0.0,7.367610065993293,2026.0,4.0,0
2026-01-20 01:00:00,270.0,49.85,1.95,2.0,30.0,82.0,28.965000000000032,31.138000000000044,0.0,0.0,0.0,7.363640028854896,2026.0,4.0,0
2026-01-20 01:10:00,270.2,49.85,1.95,2.0,30.0,82.0,28.95700000000003,31.124000000000034,0.0,0.0,0.0,7.407418612776132,2026.0,4.0,0
2026-01-20 01:20:00,270.35,50.05,1.95,2.0,30.0,82.0,28.89375000000003,31.152500000000032,0.0,0.0,0.0,7.370011559848128,2026.0,4.0,0
2026-01-20 01:30:00,270.8,49.75,1.95,2.0,30.0,82.0,28.986000000000036,31.093000000000035,0.0,0.0,0.0,7.366311961206897,2026.0,4.0,0
2026-01-20 01:40:00,271.75,49.95,1.85,2.0,30.0,82.0,28.970000000000034,31.08700000000004,0.0,0.0,0.0,7.368778360301051,2026.0,4.0,0
